# BUSCO version is: 5.1.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
1474000at2759	Duplicated	BDSP01000087_1	440645	441777	+	58.5	92
1474000at2759	Duplicated	BDSP01000203_1	122136	123265	-	58.5	89
1479417at2759	Duplicated	BDSP01000042_1	84428	85168	+	225.2	175
1479417at2759	Duplicated	BDSP01000284_1	27826	28563	+	222.2	175
1488235at2759	Duplicated	BDSP01000277_1	103047	103643	-	163.2	139
1488235at2759	Duplicated	BDSP01000141_1	149875	150507	-	162.6	139
1488436at2759	Duplicated	BDSP01000122_1	129257	129718	+	118.0	62
1488436at2759	Duplicated	BDSP01000191_1	200970	201605	-	117.0	62
1490022at2759	Duplicated	BDSP01000259_1	401267	402037	-	103.6	151
1490022at2759	Duplicated	BDSP01000253_1	388302	389066	-	102.5	156
1504863at2759	Duplicated	BDSP01000133_1	385550	386070	-	94.6	110
1504863at2759	Duplicated	BDSP01000092_1	279597	280122	+	92.9	110
1513531at2759	Duplicated	BDSP01000050_1	513010	513696	+	200.0	190
1513531at2759	Duplicated	BDSP01000153_1	406472	407158	-	197.6	190
1525971at2759	Duplicated	BDSP01000087_1	427227	427490	+	87.5	79
1525971at2759	Duplicated	BDSP01000203_1	136635	136898	-	87.0	79
1526152at2759	Missing
1530008at2759	Duplicated	BDSP01000011_1	123279	123851	-	96.8	83
1530008at2759	Duplicated	BDSP01000137_1	302270	302842	-	96.7	84
1538526at2759	Duplicated	BDSP01000053_1	289500	289958	-	134.6	102
1538526at2759	Duplicated	BDSP01000259_1	512419	512877	+	133.9	102
1545004at2759	Duplicated	BDSP01000092_1	299556	299813	-	87.1	62
1545004at2759	Duplicated	BDSP01000133_1	364532	364789	+	87.1	62
1552706at2759	Duplicated	BDSP01000203_1	535043	535645	+	62.2	105
1552706at2759	Duplicated	BDSP01000087_1	9975	10577	-	59.7	105
1558822at2759	Duplicated	BDSP01000148_1	102858	103200	-	85.9	64
1558822at2759	Duplicated	BDSP01000041_1	108280	108590	-	85.8	63
1563319at2759	Complete	BDSP01000087_1	305271	305912	-	29.1	120
1567796at2759	Duplicated	BDSP01000203_1	129969	130634	-	105.3	116
1567796at2759	Duplicated	BDSP01000087_1	432300	432963	+	104.8	116
1575179at2759	Fragmented	BDSP01000277_1	118432	118710	-	29.8	32
1576404at2759	Complete	BDSP01000114_1	128739	129558	+	107.4	160
1588798at2759	Duplicated	BDSP01000150_1	83775	84461	-	76.1	96
1588798at2759	Duplicated	BDSP01000016_1	646189	646902	+	72.4	107
1593937at2759	Missing
1617752at2759	Duplicated	BDSP01000199_1	54057	54458	+	100.6	81
1617752at2759	Duplicated	BDSP01000248_1	181471	181872	-	100.1	86
1620056at2759	Duplicated	BDSP01000117_1	234225	234644	+	36.2	83
1620056at2759	Duplicated	BDSP01000074_1	348914	349333	-	36.2	83
1623701at2759	Duplicated	BDSP01000111_1	231864	232406	-	71.5	90
1623701at2759	Duplicated	BDSP01000074_1	55970	56515	+	70.9	88
1626636at2759	Duplicated	BDSP01000199_1	160928	161683	+	91.4	154
1626636at2759	Duplicated	BDSP01000248_1	74562	75368	-	83.9	148
1633672at2759	Duplicated	BDSP01000277_1	201253	201589	-	136.4	83
1633672at2759	Duplicated	BDSP01000141_1	246134	246471	-	135.6	83
1645187at2759	Missing
